tag_id,count,in_cleaning_table
989.002027751610,5,no
989.001041726773,5,no
989.001041725855,5,no
989.001041751005,5,no
989.001041725527,5,no
989.001039385439,5,no
989.002028431995,5,no
989.001042047236,5,no
989.001039385690,5,no
989.001041722510,5,no
989.001041751054,5,no
989.001038723168,5,no
989.001039383339,5,no
989.001038879260,5,no
989.002027657870,5,no
989.001038725703,5,no
989.001041728839,5,no
989.001041724215,5,no
989.001040930099,5,no
989.001042228956,5,no
989.002027659892,5,no
989.001041722705,5,no
989.001045832855,5,no
989.001041730351,5,no
989.001041724939,5,no
989.001042743650,5,no
989.001039614611,5,no
989.001042040856,5,no
989.001038726668,5,no
989.001038894179,5,no
989.001038858748,5,no
989.001041737813,5,no
989.002027657149,5,no
989.001039382162,5,no
989.001042228959,5,no
989.002027657096,5,no
989.002027680924,5,no
989.001041723364,5,no
989.001045832247,5,no
989.002027660463,5,no
989.001039385947,5,no
989.001041724174,5,no
989.001041727041,5,no
989.001045832430,5,no
989.002027683750,5,no
989.001041725952,5,no
989.001041916828,5,no
989.001041728845,5,no
989.002026849992,5,no
989.001042738440,5,no
989.002027656608,5,no
989.002027659678,5,no
989.002027659249,5,no
989.002027683455,5,no
989.001041747101,5,no
989.001041753057,5,no
989.001039384788,5,no
989.001041724391,5,no
989.001041724077,5,no
989.001041722751,5,no
989.001039616373,5,no
989.001039381745,5,no
989.001041723783,5,no
989.001042743088,5,no
989.001026362338,5,no
989.002027658785,5,no
989.001041750610,5,no
989.002027683755,5,no
989.002027658451,5,no
989.001041726962,5,no
989.002027660603,5,no
989.001041750691,5,no
989.002027660240,5,no
989.001039382261,5,no
989.001041731963,5,no
989.002027658422,5,no
989.001042811251,5,no
989.001044927170,5,no
989.002027685508,5,no
989.001042558360,5,no
989.001041726573,5,no
989.001038875932,5,no
989.001042229255,5,no
989.001041731958,5,no
989.001042744113,5,no
989.002027658064,5,no
989.001039381414,5,no
989.001041726692,5,no
989.001041756793,5,no
989.001041747651,5,no
989.001038728477,5,no
989.001044932450,5,no
989.001041724767,5,no
989.001041725765,5,no
989.002027655955,5,no
989.001044928240,5,no
989.002027659035,5,no
989.001042815529,5,no
989.002027684526,5,no
982.000403134031,5,no
989.001042045501,5,no
989.002027658464,5,no
989.001038858406,5,no
989.001041722135,5,no
989.001041726766,5,no
989.001034174837,5,no
989.002027681561,5,no
989.001041747031,5,no
989.001041724921,5,no
989.001041723039,5,no
989.001039718693,5,no
989.002027657109,5,no
989.001039613384,5,no
989.001039615892,5,no
989.001039383431,5,no
989.001045833106,5,no
989.001039385946,5,no
989.002027658079,5,no
989.002027657102,5,no
989.001041726552,5,no
989.001041731335,5,no
989.001042812723,5,no
989.002027659387,5,no
989.001041731394,5,no
989.001041748653,5,no
989.001041751111,5,no
989.001041722868,5,no
989.002027659617,5,no
989.001041723967,5,no
989.001045832914,5,no
989.001044932925,5,no
989.001041748822,5,no
989.001041726804,5,no
989.001040932907,5,no
989.001045831052,5,no
989.001041747056,5,no
989.001044927944,5,no
989.001042045035,5,no
989.002027660638,5,no
989.001034174571,5,no
989.001038856122,5,no
989.001041726104,5,no
989.001038734835,5,no
989.001039385207,5,no
989.002027659367,5,no
989.002027656291,5,no
989.002027657585,5,no
989.002027656228,5,no
989.001041731290,5,no
989.001039383248,5,no
989.001041728403,5,no
989.002027655804,5,no
989.001039720880,5,no
989.001041722557,5,no
989.001034172000,5,no
989.001038900427,5,no
989.001039718232,5,no
989.001041725593,5,no
989.001034172402,5,no
989.001039613650,5,no
989.001039732204,5,no
989.001041749007,5,no
989.001041748570,5,no
989.001034171588,5,no
989.001041729813,5,no
989.002027657682,5,no
989.001041719821,5,no
989.002027656996,5,no
989.001041750193,5,no
989.001044930565,5,no
989.001042559028,5,no
989.002027657465,5,no
989.001039383921,5,no
989.001039385858,5,no
989.001042040889,5,no
989.001045831099,5,no
989.001042043504,5,no
989.001041719889,5,no
989.001041749118,5,no
989.002027656746,5,no
989.001038864237,5,no
989.001034172959,5,no
989.001041729960,5,no
989.002027657689,5,no
989.001039384229,5,no
989.001038727056,5,no
989.001042044823,5,no
989.001041723169,5,no
989.001042742008,5,no
989.001041751730,5,no
989.001034171966,5,no
989.002027659477,5,no
989.002027656248,5,no
989.002027659359,5,no
989.001041725737,5,no
989.001031570979,5,no
989.001041750672,5,no
989.001041748462,5,no
989.001041729345,5,no
989.001034172610,5,no
989.002027657037,5,no
989.001039384978,5,no
989.001041724178,5,no
989.001041750501,5,no
989.001038858461,5,no
989.002027656092,5,no
989.001039385179,5,no
989.001034172740,5,no
989.002027657753,5,no
989.001041726739,5,no
989.001039382630,5,no
989.001041728338,5,no
989.001041749606,5,no
989.001041731192,5,no
989.001042815301,5,no
989.001042809269,5,no
989.001041726229,5,no
989.001039382168,5,no
989.001045830874,5,no
989.001040930454,5,no
989.002027658178,5,no
989.001041749662,5,no
989.001034173280,5,no
989.001038855986,5,no
989.001041723066,5,no
989.001041724940,5,no
989.001045160248,5,no
989.002028407912,5,no
989.001041720431,5,no
989.001041726140,5,no
989.002027658060,5,no
989.001038857684,5,no
989.001041725583,5,no
989.001041730350,5,no
989.001045732149,5,no
989.001039614397,5,no
989.002028033923,5,no
989.002027656247,5,no
989.001039381742,5,no
989.001034171534,5,no
989.001041722255,5,no
989.001041726894,5,no
989.001041736795,5,no
989.002027657545,5,no
989.001041722313,5,no
989.001045833326,5,no
989.001038888419,5,no
989.001039384005,5,no
989.001041726339,5,no
989.001034173015,5,no
989.001041724428,5,no
989.001039384799,5,no
989.002027658107,5,no
989.001045833218,5,no
989.002027660545,5,no
989.001041728454,5,no
989.001039386126,5,no
989.001038887937,5,no
989.001039384706,5,no
989.001039383764,5,no
989.001038858482,5,no
989.002028407928,5,no
989.001041725181,5,no
989.002027656023,5,no
989.001041740720,5,no
989.002027660575,5,no
989.001039384155,5,no
989.001038859007,5,no
989.001045160490,5,no
989.001041729390,5,no
989.001034171468,5,no
989.001039617248,5,no
989.001039384962,5,no
989.001042364538,5,no
989.001041747683,5,no
989.002027681055,5,no
989.001044931593,5,no
989.001044933362,5,no
989.001041727038,5,no
989.001041727333,5,no
989.001041730985,5,no
989.001039384826,5,no
989.002027657653,5,no
989.001045831849,5,no
989.001041750349,5,no
989.001039383514,5,no
989.001039721824,5,no
989.001038865997,5,no
982.000412090501,5,no
989.001041747164,5,no
989.001039383202,5,no
989.001039618970,5,no
989.001041731917,5,no
989.001041723845,5,no
989.002027656804,5,no
989.002028425954,5,no
989.001041722448,5,no
989.001042809706,5,no
989.001039381984,5,no
989.001041731929,5,no
989.001045740975,5,no
989.001041729945,5,no
989.001034040374,5,no
989.002027660269,5,no
989.002027660610,5,no
989.001039616407,5,no
989.001039382984,5,no
989.002027683914,5,no
989.001042557581,5,no
989.001039381869,5,no
989.001041722193,5,no
989.001041745513,5,no
989.002027360364,5,no
989.002027656470,5,no
989.001042041840,5,no
989.001041741859,5,no
989.002028420686,5,no
989.001038854654,5,no
989.002027656462,5,no
989.001034174196,5,no
989.001038855938,5,no
989.001041748643,5,no
989.002027657061,5,no
989.001039719013,5,no
989.001039612889,5,no
989.001041724788,5,no
989.001041723005,5,no
989.001039615861,5,no
989.001044924863,5,no
989.002027658994,5,no
989.001039382458,5,no
989.001034173910,5,no
989.001039382038,5,no
989.001041726129,5,no
989.001041751016,5,no
989.002027657546,5,no
989.001039614293,5,no
989.001041748508,5,no
989.001041756911,5,no
989.001045732460,5,no
989.002027658161,5,no
989.002027655972,5,no
989.001041728910,5,no
989.002027660333,5,no
989.001039381321,5,no
989.001038726369,5,no
989.001034175095,5,no
989.002027659599,5,no
989.001040928598,5,no
989.001041724140,5,no
989.001041722307,5,no
989.001039720132,5,no
989.002027659395,5,no
989.002027658230,5,no
989.001039383710,5,no
989.001039402237,5,no
989.002027658870,5,no
989.001034171724,5,no
989.001034172487,5,no
989.001041731653,5,no
989.001041729818,5,no
989.001041746691,5,no
989.001039382414,5,no
989.001041728406,5,no
989.001040934218,5,no
989.001038857070,5,no
989.002027660465,5,no
989.001041722452,5,no
989.001034173993,5,no
989.001040934476,5,no
989.001041727311,5,no
989.001041746820,5,no
989.001039381129,5,no
989.002027704760,5,no
989.001039382681,5,no
989.001041724539,5,no
989.001041751148,5,no
989.001045160318,5,no
989.001039718929,5,no
989.001042815580,5,no
989.001039382678,5,no
989.001034172704,5,no
989.001044928176,5,no
989.001041751034,5,no
989.002027657399,5,no
989.002027659338,5,no
989.001041725919,5,no
989.001034176220,5,no
989.001041722281,5,no
989.002027656028,5,no
989.001041723599,5,no
989.001039718177,5,no
989.001039405135,5,no
989.001041748533,5,no
989.001041724378,5,no
989.001042809368,5,no
989.001039401533,5,no
989.001045834687,5,no
989.001039385234,5,no
989.001040932940,5,no
989.001039719297,5,no
989.001041729439,5,no
989.002028417352,5,no
989.002027660557,5,no
989.002028405073,5,no
989.001045832260,5,no
989.001041730329,5,no
989.002027655814,5,no
989.001041752042,5,no
989.001034041820,5,no
989.001045832493,5,no
989.001045842733,5,no
989.001041747000,5,no
989.001034173882,5,no
989.001041731872,5,no
989.002027680901,5,no
989.001039384287,5,no
989.001041719458,5,no
989.002027658622,5,no
989.001040910808,5,no
989.001040934547,5,no
989.001039385235,5,no
989.001039731352,5,no
989.001038855515,5,no
989.001039382508,5,no
989.002027658317,5,no
989.001041724425,5,no
989.002027681995,5,no
989.001041726332,5,no
989.001039384645,5,no
989.002027657343,5,no
989.002027681703,5,no
989.001041726565,5,no
989.001039610871,5,no
989.001040921944,5,no
989.002027657225,5,no
989.001006673541,5,no
989.002027657543,5,no
989.002027360091,5,no
989.001038854576,5,no
989.002027659544,5,no
989.001041748032,5,no
989.002027658540,5,no
989.001038890422,5,no
989.002027657959,5,no
989.001041727129,5,no
989.001039384236,5,no
989.002027658049,5,no
989.001040919107,5,no
989.001042046009,5,no
989.002027660387,5,no
989.001042810206,5,no
989.001041722867,5,no
989.001039722154,5,no
989.001041725839,5,no
989.002027657106,5,no
989.001039718660,5,no
989.001044924596,5,no
989.001041739296,5,no
989.002027683322,5,no
989.001041724161,5,no
989.002027657409,5,no
989.001040916375,5,no
989.001042557457,5,no
989.001038858920,5,no
989.001039381160,5,no
989.002027660358,5,no
989.001041725471,5,no
989.001044929907,5,no
989.002027659610,5,no
989.001041722413,5,no
989.001041730382,5,no
989.001042810362,5,no
989.001026362289,5,no
989.001041729606,5,no
989.001038733816,5,no
989.001034176090,5,no
989.001038877432,5,no
989.001041750055,5,no
989.002027657761,5,no
989.001041725450,5,no
989.002027658053,5,no
989.001039405710,5,no
989.002027659700,5,no
989.001039384188,5,no
989.001038887972,5,no
989.001038858003,5,no
989.001041747655,5,no
989.001042813084,5,no
989.001039616263,5,no
989.001039616142,5,no
989.001041729289,5,no
989.001039384137,5,no
989.001040930512,5,no
989.001040914832,5,no
989.001042044393,5,no
989.001042558612,5,no
989.001041748646,5,no
989.001041724109,5,no
989.002027657902,5,no
989.001041726925,5,no
989.001038726137,5,no
989.002028415948,5,no
989.002027658625,5,no
989.001042812703,5,no
989.001038858402,5,no
989.001041725859,5,no
989.001041728948,5,no
989.001042743601,5,no
989.002027656344,5,no
989.002027659906,5,no
989.001039384375,5,no
989.001041722335,5,no
989.001039382876,5,no
989.002028481445,5,no
989.001039383912,5,no
989.001038854641,5,no
989.001039383643,5,no
989.001045832538,5,no
989.001041746585,5,no
989.001045836757,5,no
989.001038855708,5,no
989.001039385923,5,no
989.001041747095,5,no
989.002027681862,5,no
989.001040916205,5,no
989.002027660276,5,no
989.001044938332,5,no
989.002027657254,5,no
989.001038855967,5,no
989.001041725706,5,no
989.002027685391,5,no
989.002027658731,5,no
989.001039616823,5,no
989.002027656730,5,no
989.002027659769,5,no
989.001045830507,5,no
989.001041726960,5,no
989.001039385834,5,no
989.001039719170,5,no
989.001045155370,5,no
989.002027657868,5,no
989.001041748071,5,no
989.002027659472,5,no
989.001041726838,5,no
989.001006675900,5,no
989.001042044372,5,no
989.002027656863,5,no
989.001038856240,5,no
989.002027658156,5,no
989.001041731293,5,no
989.001038856452,5,no
989.001041726349,5,no
989.001041724211,5,no
989.001041748326,5,no
989.002027656885,5,no
989.002027659173,5,no
989.001040931110,5,no
989.001041746588,5,no
989.002027703274,5,no
989.001041731289,5,no
989.001042742711,5,no
989.001041730163,5,no
989.001041727078,5,no
989.001041750860,5,no
989.001041727902,5,no
989.001039385587,5,no
989.001041750654,5,no
989.002027657976,5,no
989.002027658708,5,no
989.002027655697,5,no
989.001042004850,5,no
989.001044524749,5,no
989.001033391420,5,no
989.002027659398,5,no
989.001041729330,5,no
989.001045734845,5,no
989.002027360029,5,no
989.001040934233,5,no
989.001042815369,5,no
989.002027655944,5,no
989.001045159430,5,no
989.001041731897,5,no
989.002027659474,5,no
989.001041731921,5,no
989.002027681858,5,no
989.001040930096,5,no
989.001041725634,5,no
989.002028433549,5,no
989.001038854343,5,no
989.001041737831,5,no
989.001039383250,5,no
989.002027659598,5,no
989.001042559625,5,no
989.001042515127,5,no
989.002027656879,5,no
989.002027656383,5,no
989.001041749134,5,no
989.001041748681,5,no
989.001034176034,5,no
989.001034167560,5,no
989.002027657419,5,no
989.001041728982,5,no
989.001041746547,5,no
989.002027751734,5,no
989.001041723940,5,no
989.001039616419,5,no
989.001042810742,5,no
989.001039616967,5,no
989.001042229026,5,no
989.001039614471,5,no
989.001042738314,5,no
989.001040915676,5,no
989.001005662627,5,no
989.002027656774,5,no
989.001041749017,5,no
989.001041726963,5,no
989.001044938380,5,no
989.001042812603,5,no
989.001041729940,5,no
989.001041750386,5,no
989.001040916826,5,no
989.002027658972,5,no
989.001041641498,5,no
989.001041723098,5,no
989.002027749921,5,no
989.001041748104,5,no
989.002027655911,5,no
989.002027660461,5,no
989.001039385388,5,no
989.001034173924,5,no
989.002027655787,5,no
989.001041746566,5,no
989.002027660108,5,no
989.002027656275,5,no
989.001038733700,5,no
989.001041729925,5,no
989.001041730914,5,no
989.002027656130,5,no
989.002027658390,5,no
989.002027657588,5,no
989.002027658596,5,no
989.001026362304,5,no
989.001039383733,5,no
989.001041728814,5,no
989.001039385930,5,no
989.001041749439,5,no
989.001038859184,5,no
989.001041751077,5,no
989.001041722133,5,no
989.001039383934,5,no
989.001040468755,5,no
989.001041726411,5,no
989.002027656982,5,no
989.002027657796,5,no
989.001042739644,5,no
989.002027656145,5,no
989.001042738762,5,no
989.001041746501,5,no
989.001039385719,5,no
989.001045158626,5,no
989.001039381632,5,no
989.002027657937,5,no
989.001038854439,5,no
989.001039382928,5,no
989.001040930128,5,no
989.002027655769,5,no
989.001041740310,5,no
989.001041726150,5,no
989.002027659706,5,no
989.001044927289,5,no
989.001039602632,5,no
989.001039615632,5,no
989.001042045998,5,no
989.002027657921,5,no
989.001039383009,5,no
989.001038855291,5,no
989.002027658110,5,no
989.002027657889,5,no
989.002027659374,5,no
989.001041727472,5,no
989.001044924434,5,no
989.002027655970,5,no
989.001041725380,5,no
989.002027657939,5,no
989.001041731788,5,no
989.001041729300,5,no
989.001039382648,5,no
989.002027657377,5,no
989.002027660369,5,no
989.001045832261,5,no
989.002027659966,5,no
989.002027660237,5,no
989.001041742927,5,no
989.001005527378,5,no
989.001038904676,5,no
989.001038878600,5,no
989.001039382565,5,no
989.001041730451,5,no
989.001040915299,5,no
989.001033388938,5,no
989.001042811830,5,no
989.001034172644,5,no
989.002027656503,5,no
989.002027657381,5,no
989.001045839677,5,no
989.001041747560,5,no
989.002027656084,5,no
989.002027657340,5,no
989.002027658387,5,no
989.001042744710,5,no
989.001039385403,5,no
989.001039405181,5,no
989.002027655817,5,no
989.0010066759,5,no
989.002027657604,5,no
989.001039615802,5,no
989.001039385293,5,no
989.001041723481,5,no
989.001041731403,5,no
989.001041723271,5,no
989.002027657993,5,no
989.001039614524,5,no
989.002027360381,5,no
989.001039616919,5,no
989.002027656135,5,no
989.001038724143,5,no
989.001034174753,5,no
989.001041743222,5,no
989.001041726105,5,no
989.001041726747,5,no
989.001045155176,5,no
989.002027680877,5,no
989.001042808819,5,no
989.002027656513,5,no
989.001041731370,5,no
989.001039381814,5,no
989.002027658355,5,no
989.001041725567,5,no
989.001041728402,5,no
989.001039384605,5,no
989.002027659032,5,no
989.001039719853,5,no
989.001038735019,5,no
989.001045833411,5,no
989.001039381171,5,no
989.001041725285,5,no
989.001039382389,5,no
989.001042813343,5,no
989.001041748574,5,no
989.001041726992,5,no
989.001041750038,5,no
989.002027360379,5,no
989.001041725986,5,no
989.001041723406,5,no
989.001042812296,5,no
989.001045831060,5,no
989.002027683328,5,no
989.001034175910,5,no
989.001041725782,5,no
989.001041729984,5,no
989.001038727551,5,no
989.001039612909,5,no
989.001039382810,5,no
989.001039383441,5,no
989.001038854907,5,no
989.001039382656,5,no
989.001039613782,5,no
989.001041749522,5,no
989.001045830854,5,no
989.001034175372,5,no
989.001041751120,5,no
989.001039613196,5,no
989.002027656172,5,no
989.001041748193,5,no
989.002027657686,5,no
989.001039385269,5,no
989.001039383354,5,no
989.001039718938,5,no
989.001042738849,5,no
989.001038887858,5,no
989.002027655795,5,no
989.001041728940,5,no
989.001042813360,5,no
989.002027657143,5,no
989.001039719458,5,no
989.001040930652,5,no
989.001041731363,5,no
989.001039384323,5,no
989.001041753076,5,no
989.001041749086,5,no
989.001038859190,5,no
989.001041741674,5,no
989.001040916335,5,no
989.002027656551,5,no
989.001041727458,5,no
989.001041728205,5,no
989.002027657080,5,no
989.001040929968,5,no
989.002027657922,5,no
989.001041750098,5,no
989.001034175010,5,no
989.001045834215,5,no
989.001038854482,5,no
989.001039719118,5,no
989.001041726938,5,no
989.001041723492,5,no
989.001039384834,5,no
989.001041722623,5,no
989.001038858322,5,no
989.001039383144,5,no
989.001041723197,5,no
989.001041746634,5,no
989.002028405543,5,no
989.001041721701,5,no
989.002027657685,5,no
989.001038869620,5,no
989.001041722909,5,no
989.002027657001,5,no
989.001041738877,5,no
989.001041725480,5,no
989.001041750879,5,no
989.002027657098,5,no
989.001041726199,5,no
989.002027657148,5,no
989.002027682215,5,no
989.001042516298,5,no
989.001040922544,5,no
989.001042812718,5,no
989.001044928789,5,no
989.001039717910,5,no
989.001041748448,5,no
989.001040922619,5,no
989.002027657379,5,no
989.001042741032,5,no
989.001038722958,5,no
989.002027656645,5,no
989.001039381341,5,no
989.001042362358,5,no
989.002027656636,5,no
989.001039402733,5,no
989.001041740617,5,no
989.001042812231,5,no
989.001041747559,5,no
989.002027656944,5,no
989.001042045629,5,no
989.002027656833,5,no
989.001042511509,5,no
989.002028420925,5,no
989.002027655968,5,no
989.002027658007,5,no
989.001041730291,5,no
989.001038734182,5,no
989.001039382757,5,no
989.001041730326,5,no
989.001041729591,5,no
989.001039381380,5,no
989.001039383032,5,no
989.001034175508,5,no
989.002027656223,5,no
989.001041731830,5,no
989.001041731910,5,no
989.001041751154,5,no
989.001041724201,5,no
989.001039384073,5,no
989.001045662332,5,no
989.002027660116,5,no
989.001041746487,5,no
989.001039386298,5,no
989.001041748670,5,no
989.001041919522,5,no
989.001041722355,5,no
989.001039385288,5,no
989.001040923866,5,no
989.001039612397,5,no
989.001041726416,5,no
989.001039383002,5,no
989.002027655926,5,no
989.001038855535,5,no
989.001041725264,5,no
989.001039385371,5,no
989.001042041600,5,no
989.001045831819,5,no
989.002027659792,5,no
989.001041741754,5,no
989.002027660315,5,no
989.001041727822,5,no
989.001006676594,5,no
989.001042814940,5,no
989.002027683025,5,no
989.001039386011,5,no
989.001041737311,5,no
989.002027658911,5,no
989.002027657178,5,no
989.002027660602,5,no
989.001041749163,5,no
989.001041729889,5,no
989.001034176381,5,no
989.001041748375,5,no
989.001041751109,5,no
989.001042813322,5,no
989.001039721803,5,no
989.001041747077,5,no
989.001041725589,5,no
989.001039389313,5,no
989.001041757003,5,no
989.001041748548,5,no
989.001041724419,5,no
989.001038725288,5,no
989.001039381771,5,no
989.001045836345,5,no
989.002027658283,5,no
989.001042004069,5,no
989.001042809727,5,no
989.001039612367,5,no
989.001039381910,5,no
989.001034166499,5,no
989.001039382178,5,no
989.001041751069,5,no
989.001041729469,5,no
989.001041722170,5,no
989.001041747130,5,no
989.001041722304,5,no
989.002027652777,5,no
989.001045831738,5,no
989.001041727963,5,no
989.002027655819,5,no
989.001042812971,5,no
989.001041723870,5,no
989.001045831081,5,no
989.001042814222,5,no
989.001041727479,5,no
989.001039385817,5,no
989.002027685487,5,no
989.002027360115,5,no
989.001041722535,5,no
989.001044925426,5,no
989.002027360210,5,no
989.001038725824,5,no
989.002027656206,5,no
989.001040933424,5,no
989.001039381495,5,no
989.002027658661,5,no
989.001045833795,5,no
989.001042815521,5,no
989.001039384854,5,no
989.002027657690,5,no
989.001039403215,5,no
989.001039401369,5,no
989.001041720901,5,no
989.002027657793,5,no
989.001005660343,5,no
989.001039384711,5,no
989.001034174012,5,no
989.002027659455,5,no
989.001039721786,5,no
989.001041730913,5,no
989.001041750636,5,no
989.001034174118,5,no
989.001041728418,5,no
989.001034172289,5,no
989.001041726049,5,no
989.002027659043,5,no
989.002027657398,5,no
989.001045832329,5,no
989.001041749558,5,no
989.001039382146,5,no
989.001041749029,5,no
989.001041723760,5,no
989.002027657927,5,no
989.001041726010,5,no
989.001041723468,5,no
989.001039384530,5,no
989.002027659130,5,no
989.001041731817,5,no
989.001045733437,5,no
989.001038858967,5,no
989.002027655730,5,no
989.002027656911,5,no
989.001005664109,5,no
989.001039385262,5,no
989.002027660686,5,no
989.001041720585,5,no
989.002027659059,5,no
989.002027360262,5,no
989.001041727844,5,no
989.001039619359,5,no
989.001039383187,5,no
989.002027682566,5,no
989.001038850429,5,no
989.001041727287,5,no
989.001041729804,5,no
989.001041729610,5,no
989.002027658745,5,no
989.001041722236,5,no
989.001039381520,5,no
989.001041723700,5,no
989.001041727051,5,no
989.001038726316,5,no
989.001039384256,5,no
989.002027658844,5,no
989.001041917313,5,no
989.001034175298,5,no
989.001039717652,5,no
989.001041722244,5,no
989.001041722985,5,no
989.001039612877,5,no
989.001034041810,5,no
989.001045832487,5,no
989.002027660295,5,no
989.001041725763,5,no
989.002027660341,5,no
989.001041723626,5,no
989.001041727937,5,no
989.001039384755,5,no
989.001039381666,5,no
989.001039720925,5,no
989.002027659108,5,no
989.002027655945,5,no
989.002027656942,5,no
989.002027658042,5,no
989.001041747165,5,no
989.001039381730,5,no
989.001041750622,5,no
989.001041746503,5,no
989.001041748162,5,no
989.001039381236,5,no
989.001041748657,5,no
989.001034173571,5,no
989.002027658022,5,no
989.002027655758,5,no
989.001041730367,5,no
989.001041729419,5,no
989.001042042791,5,no
989.001045830437,5,no
989.001041725340,5,no
989.001041724414,5,no
989.001045833520,5,no
982.00040326177,5,no
989.001044930143,5,no
989.001039383968,5,no
989.001039385176,5,no
989.001041726473,5,no
989.001039381249,5,no
989.001038727219,5,no
989.001041723243,5,no
989.001041731797,5,no
989.002027656212,5,no
989.001041728967,5,no
989.001041726107,5,no
989.002027655816,5,no
989.001041727408,5,no
989.001041722764,5,no
989.002027659603,5,no
989.001041723990,5,no
989.001038855948,5,no
989.002027660265,5,no
989.002027657840,5,no
989.002027685287,5,no
989.001039381516,5,no
989.001041729854,5,no
989.001042811676,5,no
989.002027660229,5,no
989.001041749189,5,no
989.001041760548,5,no
989.001041726769,5,no
989.002028033837,5,no
989.001041722385,5,no
989.001039615364,5,no
989.002027658927,5,no
989.001034172448,5,no
989.001039721960,5,no
989.001041730455,5,no
989.001038734245,5,no
989.002027658279,5,no
989.002027657601,5,no
989.002027660296,5,no
989.001042229306,5,no
989.001045735107,5,no
989.001034175164,5,no
989.002027659960,5,no
989.001041722473,5,no
989.002027658145,5,no
989.001042812253,5,no
989.002027658071,5,no
989.001041723122,5,no
989.001006610055,5,no
989.001038864349,5,no
989.001042042019,5,no
989.001045833887,5,no
989.002027685458,5,no
989.001041758244,5,no
989.001040511125,5,no
989.001038854201,5,no
989.001040513245,5,no
989.001026363134,5,no
989.001040515551,5,no
989.001039609162,5,no
989.002027684738,5,no
989.001026016217,5,no
989.001041732161,5,no
989.001026000712,5,no
989.001041738038,5,no
989.001040511402,5,no
989.001045831488,5,no
989.001039401397,5,no
989.001040510442,5,no
989.001040919432,5,no
989.001045844956,5,no
989.001045832534,5,no
989.002027750193,5,no
989.001026005525,5,no
989.001045738235,5,no
989.001040511126,5,no
989.001038866484,5,no
989.001042048140,5,no
989.002028410513,5,no
989.001040512194,5,no
989.001038852209,5,no
989.001040468614,5,no
989.001041738799,5,no
989.002028408998,5,no
989.001045735022,5,no
989.001041757174,5,no
989.001039732584,5,no
989.001041759089,5,no
989.001045843984,5,no
989.002027680735,5,no
989.001038866617,5,no
989.001038869926,5,no
989.001041757905,5,no
989.001045831678,5,no
989.001041737175,5,no
989.002027702976,5,no
989.001040513977,5,no
989.001006609043,5,no
989.001045833801,5,no
989.001026364528,5,no
989.001040510943,5,no
989.001045738395,5,no
989.001040934432,5,no
989.002027685049,5,no
989.001045836136,5,no
989.002027684158,5,no
989.002028413702,5,no
989.001040513474,5,no
989.001026364614,5,no
989.001006675405,5,no
989.001039404156,5,no
989.001038853730,5,no
989.001040511098,5,no
989.001038865928,5,no
989.002027698360,5,no
989.002027683609,5,no
989.001038738306,5,no
989.001038723527,5,no
989.001042042739,5,no
989.002027703282,5,no
989.001040468474,5,no
989.001038851355,5,no
989.001041732150,5,no
989.002027684371,5,no
989.001033394304,5,no
989.001038862959,5,no
989.002027685106,5,no
989.001045831995,5,no
989.001045831389,5,no
989.001040510853,5,no
989.001039617041,5,no
989.001039733419,5,no
989.002027685473,5,no
989.001038869514,5,no
989.001040512856,5,no
989.001040918182,5,no
989.001041737767,5,no
989.001038886418,5,no
989.001040513500,5,no
989.001041759048,5,no
989.001041757238,5,no
989.001038853768,5,no
989.001040513788,5,no
989.001040515988,5,no
989.001041759198,5,no
989.001041759373,5,no
989.001039734583,5,no
989.001030289599,5,no
989.001040510254,5,no
989.001039381931,5,no
989.001040514641,5,no
989.001041756470,5,no
989.002027699654,5,no
989.001045832897,5,no
989.001030608530,5,no
989.001042809725,5,no
989.002027682986,5,no
989.001040933891,5,no
989.001045736368,5,no
989.001039394880,5,no
989.001041739061,5,no
989.001038869052,5,no
989.001039736827,5,no
989.001038856076,5,no
989.001038851505,5,no
989.001039607655,5,no
989.002028408921,5,no
989.002011427673,5,no
989.002027683695,5,no
989.001045738200,5,no
989.001045840195,5,no
989.001040515041,5,no
989.001030297188,5,no
989.001040051456,5,no
989.001039401981,5,no
989.001045833942,5,no
989.001038870468,5,no
989.001030293294,5,no
989.001034168135,5,no
989.001041737347,5,no
989.001040512751,5,no
989.001045832793,5,no
989.001042048112,5,no
989.001039402545,5,no
989.001006676617,5,no
989.001006675675,5,no
989.001045834280,5,no
989.001030288906,5,no
989.001026010094,5,no
989.001045844367,5,no
989.002028411732,5,no
989.001029460363,5,no
989.001041739759,5,no
989.001033412515,5,no
989.001041759415,5,no
989.001042516046,5,no
989.001041759577,5,no
989.001031570992,5,no
989.001040514570,5,no
989.001040512048,5,no
989.001038724190,5,no
989.002027684369,5,no
989.001042042096,5,no
989.001045731224,5,no
989.001040512758,5,no
989.001041758554,5,no
989.001026012925,5,no
989.001045832945,5,no
989.002027680843,5,no
989.001041739751,5,no
989.001040510282,5,no
989.001040512775,5,no
989.001041737341,5,no
989.001033396359,5,no
989.001045739847,5,no
989.001041757257,5,no
989.001039734524,5,no
989.001040513406,5,no
989.001030293345,5,no
989.002027683877,5,no
989.001041739043,5,no
989.001040919225,5,no
989.001038863278,5,no
989.001042047789,5,no
989.001045833889,5,no
989.001040919604,5,no
989.001039732492,5,no
989.001041739378,5,no
989.001040515610,5,no
982.000411528309,5,no
989.001038870901,5,no
989.001045831117,5,no
989.001045830102,5,no
