tag_id,loc_code,start_date,end_date,dwell_time,number_of_detections
989.001041731947,9C,2023-06-26,2023-06-26,0 days 00:00:00,2
989.001041727947,9C,2023-06-26,2023-07-03,7 days 03:03:50.430000,6
989.001041729817,91,2023-06-26,2023-07-05,9 days 18:50:30.650000,21
989.001042811450,302,2023-06-26,2023-06-27,0 days 20:36:11.590000,100
989.001041731947,9D,2023-06-26,2023-06-28,2 days 17:22:02.900000,120
989.001041731449,9C,2023-06-26,2023-06-26,0 days 05:37:26.180000,38
989.001041729965,9D,2023-06-26,2023-06-26,0 days 00:16:47.270000,4
989.001041731902,9D,2023-06-26,2023-06-26,0 days 17:47:33.050000,6
989.001041728456,91,2023-06-26,2024-10-17,479 days 07:52:53.040000,9
989.001041751194,9C,2023-06-26,2023-06-27,0 days 21:22:06.870000,28
989.001041727976,9C,2023-06-26,2023-07-01,5 days 16:56:07.040000,578
989.001041750042,9C,2023-06-26,2023-06-26,0 days 00:00:00,2
989.001041750042,9D,2023-06-26,2023-06-26,0 days 00:00:00,2
989.001041750042,9C,2023-06-26,2023-06-26,0 days 04:35:15.010000,26
989.001042811481,302,2023-06-26,2023-06-27,0 days 20:04:27.920000,70
989.001040932683,401,2023-06-26,2023-06-26,0 days 00:31:27.920000,8
989.001041750176,9D,2023-06-26,2023-06-26,0 days 15:50:12.440000,6
989.001041749632,91,2023-06-26,2023-09-25,91 days 01:02:20.390000,11
989.001041727793,91,2023-06-26,2023-06-26,0 days 00:00:00,7
989.001041749548,91,2023-06-26,2023-09-24,90 days 15:26:18.780000,15
989.001041730383,91,2023-06-26,2024-10-15,477 days 10:06:04.700000,8
989.001041751021,91,2023-06-26,2023-09-19,84 days 16:28:31.630000,12
989.001041748038,91,2023-06-26,2023-06-26,0 days 00:00:00,7
989.001041728413,91,2023-06-26,2023-06-26,0 days 00:00:00,7
989.001041747154,91,2023-06-26,2024-10-17,479 days 07:29:57.640000,8
989.001041750532,91,2023-06-26,2023-07-01,5 days 15:27:20.090000,21
989.001041748161,91,2023-06-26,2023-06-26,0 days 00:00:00,7
989.001041731965,91,2023-06-26,2023-06-26,0 days 00:00:00,7
989.001041728292,91,2023-06-26,2024-09-30,462 days 10:57:59.340000,23
989.001041750118,91,2023-06-26,2024-09-29,461 days 05:47:49.690000,10
989.001041731449,9D,2023-06-26,2023-06-26,0 days 00:00:00,2
989.001041731449,9C,2023-06-26,2023-06-26,0 days 00:02:21.140000,4
989.001041751192,91,2023-06-26,2023-06-26,0 days 11:31:06.380000,21
989.001041730355,91,2023-06-26,2023-07-05,9 days 12:42:05.520000,35
989.001041750687,91,2023-06-26,2023-07-04,8 days 12:39:15.630000,28
989.001041729459,91,2023-06-26,2023-07-04,8 days 00:13:34.130000,21
989.001040932683,402,2023-06-26,2023-06-26,0 days 04:36:31.550000,6
989.001041729965,9C,2023-06-26,2023-07-02,5 days 10:54:26.320000,70
989.001041749682,9C,2023-06-26,2023-06-26,0 days 00:00:00,2
989.001041749682,9D,2023-06-26,2023-06-30,3 days 05:49:57.150000,44
989.001041731902,9C,2023-06-26,2023-07-01,5 days 00:02:58.260000,32
989.001041750042,9D,2023-06-26,2023-06-29,2 days 12:09:36.950000,198
989.001041731449,9D,2023-06-26,2023-06-29,2 days 18:36:41.750000,142
989.001041729341,91,2023-06-26,2023-09-26,91 days 16:14:52.960000,11
989.001034167560,402,2023-06-27,2023-06-27,0 days 00:00:00,2
989.001034167560,401,2023-06-27,2023-06-27,0 days 00:06:48.380000,4
989.001041749133,9D,2023-06-27,2023-06-28,1 days 05:16:03.570000,24
989.001042811450,301,2023-06-27,2023-06-27,0 days 00:07:12.540000,10
989.001042811481,301,2023-06-27,2023-06-27,0 days 01:31:54.990000,15
989.001042811450,302,2023-06-27,2023-06-27,0 days 00:00:00,5
989.001042811450,301,2023-06-27,2023-06-27,0 days 00:00:00,5
989.001042811450,302,2023-06-27,2023-07-08,11 days 20:18:04.790000,392
989.001041728384,91,2023-06-27,2023-07-04,7 days 19:27:17.110000,14
989.001041731396,91,2023-06-27,2023-07-05,7 days 21:36:08.510000,14
989.001041729806,91,2023-06-27,2023-07-12,15 days 18:55:38.270000,35
989.001040932683,401,2023-06-27,2023-06-27,0 days 00:00:00,2
989.001040932683,402,2023-06-27,2023-06-28,1 days 14:54:52.040000,42
989.001042811481,302,2023-06-27,2023-06-27,0 days 16:37:10.280000,30
989.001041748653,91,2023-06-27,2023-06-27,0 days 00:00:00,7
989.001041750176,9C,2023-06-27,2023-06-27,0 days 07:41:53.260000,116
989.001040932662,401,2023-06-27,2023-06-27,0 days 00:00:00,2
989.001042042785,22,2023-06-27,2023-10-15,110 days 02:08:08.270000,94
989.001045157286,202,2023-06-27,2023-06-27,0 days 00:00:00,4
989.001045157286,201,2023-06-27,2023-11-06,132 days 02:46:51.070000,16
989.001041727912,91,2023-06-27,2023-07-04,6 days 09:03:53.360000,14
989.001041749571,91,2023-06-27,2024-10-08,468 days 12:42:35.110000,9
989.001041750678,91,2023-06-27,2023-06-27,0 days 00:00:00,7
989.001041731336,91,2023-06-28,2023-06-29,1 days 21:33:59.750000,28
989.001042811481,301,2023-06-28,2023-06-28,0 days 01:41:46.350000,10
989.001041731342,9D,2023-06-28,2023-06-28,0 days 01:18:49.450000,4
989.001041731342,9C,2023-06-28,2023-06-28,0 days 17:22:51.650000,52
989.001041750176,9D,2023-06-28,2023-06-28,0 days 03:49:50.700000,6
989.001041728922,9C,2023-06-28,2023-07-03,5 days 02:20:45.270000,168
989.001041748079,91,2023-06-28,2024-10-09,469 days 07:32:30.890000,15
989.001042811481,302,2023-06-28,2023-06-28,0 days 17:05:41.450000,110
989.001041747196,91,2023-06-28,2023-06-28,0 days 00:00:00,7
989.001040932662,402,2023-06-28,2023-06-28,0 days 00:00:00,1
989.001040932662,401,2023-06-28,2023-06-30,1 days 21:35:44.410000,5
989.001041749133,9C,2023-06-28,2023-06-28,0 days 03:37:54.530000,16
989.001040932683,401,2023-06-28,2023-06-28,0 days 00:27:16.760000,2
989.001042813179,202,2023-06-28,2023-10-21,114 days 10:42:03.200000,5
989.001041731947,9C,2023-06-28,2023-06-28,0 days 00:05:18.250000,4
989.001041731342,9D,2023-06-28,2023-06-28,0 days 00:00:00,2
989.001041731947,9D,2023-06-28,2023-07-02,3 days 02:19:56.630000,32
989.001041748649,91,2023-06-28,2024-10-07,466 days 20:20:39.530000,9
989.001042811481,301,2023-06-29,2023-07-25,26 days 00:03:28.690000,20
989.001041747019,91,2023-06-29,2023-07-02,3 days 09:18:00.400000,28
989.001040932742,401,2023-06-29,2023-06-30,1 days 18:41:59.300000,2
989.001042046020,202,2023-06-29,2023-06-29,0 days 00:14:48.160000,8
989.001042046020,201,2023-06-29,2023-08-27,59 days 16:03:02.480000,19
989.001040932683,402,2023-06-29,2023-06-30,1 days 08:46:31.820000,10
989.001034164664,A2,2023-06-29,2023-06-29,0 days 00:00:00,1
989.001041747565,91,2023-06-29,2023-06-29,0 days 00:00:00,7
989.001041731342,9C,2023-06-29,2023-06-29,0 days 04:39:48.420000,16
989.001041750176,9C,2023-06-29,2023-06-29,0 days 05:42:29.250000,24
989.001041731473,91,2023-06-29,2023-07-01,1 days 06:59:39.590000,21
989.001041749554,91,2023-06-29,2024-09-28,456 days 16:09:38.040000,10
989.001041727846,91,2023-06-29,2023-07-20,20 days 05:22:21.980000,28
989.001041730796,91,2023-06-30,2023-07-02,2 days 03:49:19.670000,21
989.001041731342,9D,2023-06-30,2023-06-30,0 days 02:07:32.670000,28
989.001041750042,9C,2023-06-30,2023-07-01,1 days 18:19:45.960000,76
989.001041727481,91,2023-06-30,2023-07-01,0 days 22:25:15.790000,21
989.001041750176,9D,2023-06-30,2023-06-30,0 days 00:00:00,2
989.001041731342,9C,2023-06-30,2023-07-01,1 days 00:53:33.280000,22
989.001041750176,9C,2023-06-30,2023-06-30,0 days 00:00:00,2
989.001040932683,401,2023-06-30,2023-06-30,0 days 00:00:00,1
989.001040932662,402,2023-06-30,2023-07-01,0 days 16:15:46.760000,4
989.001041748064,9D,2023-06-30,2023-06-30,0 days 00:00:00,2
989.001041748064,9C,2023-06-30,2023-07-01,0 days 19:15:45.320000,36
989.001041750176,9D,2023-06-30,2023-06-30,0 days 00:00:00,2
989.001040932742,402,2023-06-30,2023-06-30,0 days 00:00:00,1
989.001041750553,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041747684,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041728359,91,2023-07-01,2023-07-01,0 days 22:13:11.580000,21
989.001041731915,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041728343,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041747007,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041749078,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041747554,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041749637,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041727292,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041730934,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041749629,91,2023-07-01,2023-07-03,2 days 20:56:09.890000,14
989.001041750624,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041748511,91,2023-07-01,2023-07-02,0 days 20:16:02.160000,14
989.001041747017,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041729973,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041751176,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041731342,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041746696,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041731905,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041728380,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041748591,91,2023-07-01,2024-10-02,459 days 12:26:20.640000,13
989.001041731342,9C,2023-07-01,2023-07-01,0 days 02:03:26.980000,20
989.001041749682,9C,2023-07-01,2023-07-01,0 days 07:17:34.100000,18
989.001041731833,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041728803,91,2023-07-01,2023-07-13,12 days 11:19:10.790000,28
989.001041749157,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041731342,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041731342,9C,2023-07-01,2023-07-01,0 days 03:00:42.160000,26
989.001041731342,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041731342,9C,2023-07-01,2023-07-01,0 days 00:34:34.530000,10
989.001040932662,401,2023-07-01,2023-07-01,0 days 00:33:13.560000,2
989.001040932662,402,2023-07-01,2023-07-01,0 days 00:00:15.250000,2
989.001040932662,401,2023-07-01,2023-07-01,0 days 00:00:00,1
989.001040932662,402,2023-07-01,2023-07-01,0 days 06:37:50.600000,8
989.001040932683,402,2023-07-01,2023-07-01,0 days 06:32:39.640000,10
989.001040932662,401,2023-07-01,2023-07-01,0 days 00:00:00,1
989.001041748064,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041748064,9C,2023-07-01,2023-07-01,0 days 00:11:54.760000,4
989.001040932683,401,2023-07-01,2023-07-02,0 days 07:34:33.720000,2
989.001041749164,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041749682,9D,2023-07-01,2023-07-02,0 days 07:25:52.840000,4
989.001041748064,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041727976,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041750042,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041727976,9C,2023-07-01,2023-07-01,0 days 00:10:00,6
989.001041748064,9C,2023-07-01,2023-07-03,1 days 07:36:11.820000,34
989.001041731342,9D,2023-07-01,2023-07-02,0 days 06:48:44.930000,4
989.001041727976,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041727976,9C,2023-07-01,2023-07-01,0 days 00:10:00,6
989.001041750176,9C,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041750176,9D,2023-07-01,2023-07-02,0 days 06:04:43.460000,4
989.001041727976,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041750104,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041727976,9C,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041727976,9D,2023-07-01,2023-07-01,0 days 00:00:00,2
989.001041727976,9C,2023-07-01,2023-07-02,0 days 06:04:19.960000,146
989.001041747564,91,2023-07-01,2024-10-10,467 days 00:08:07.780000,8
989.001042809564,702,2023-07-01,2024-01-14,196 days 02:45:50.330000,14
989.001041728940,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041727295,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041748130,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041728932,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041751049,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041751166,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041731902,9D,2023-07-01,2023-07-02,0 days 01:02:22.430000,10
989.001041751047,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041730986,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041747172,91,2023-07-01,2023-07-01,0 days 00:00:00,7
989.001041746595,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041727854,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041729956,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041749161,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041750079,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041748645,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041731902,9C,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041750042,9C,2023-07-02,2023-07-02,0 days 00:10:17.220000,6
989.001041729970,91,2023-07-02,2023-07-02,0 days 21:31:42.490000,14
989.001041750042,9D,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041748683,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041731480,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041750602,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041731902,9D,2023-07-02,2023-07-02,0 days 01:38:02.890000,4
989.001041748060,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041749151,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041729347,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041727366,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041727387,9D,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041727905,91,2023-07-02,2024-10-14,470 days 10:08:16.650000,8
989.001041747620,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041727387,9C,2023-07-02,2023-07-02,0 days 00:17:01.280000,6
989.001041750042,9C,2023-07-02,2023-07-02,0 days 00:52:25.820000,10
989.001041728986,91,2023-07-02,2023-07-06,3 days 20:11:26.560000,35
989.001041727976,9D,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041727976,9C,2023-07-02,2023-07-02,0 days 00:42:41.840000,18
989.001041750176,9C,2023-07-02,2023-07-03,1 days 01:02:49.470000,56
989.001041731452,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041727387,9D,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041751120,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041731342,9C,2023-07-02,2023-07-03,1 days 06:10:30.870000,120
989.001041727387,9C,2023-07-02,2023-07-02,0 days 00:05:26.650000,4
989.001041729965,9D,2023-07-02,2023-07-03,1 days 18:49:10.800000,8
989.001041727387,9D,2023-07-02,2023-07-02,0 days 00:00:00,2
989.001041727387,9C,2023-07-02,2023-07-02,0 days 11:02:43.400000,6
989.001041750042,9D,2023-07-02,2023-07-02,0 days 00:05:07.980000,4
989.001040932683,402,2023-07-02,2023-07-02,0 days 15:22:59.830000,6
989.001041750042,9C,2023-07-02,2023-07-03,1 days 02:58:24.710000,26
989.001041749682,9C,2023-07-02,2023-07-03,0 days 20:58:54.820000,80
989.001040932662,402,2023-07-02,2023-07-05,2 days 23:13:38.690000,39
989.001042811479,302,2023-07-02,2023-07-05,3 days 02:34:39.650000,9
989.001040932683,401,2023-07-02,2023-07-02,0 days 00:00:00,1
989.001041746519,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041748052,91,2023-07-02,2023-07-03,0 days 06:13:28.820000,28
989.001042045016,202,2023-07-02,2023-07-02,0 days 00:00:00,4
989.001042045016,201,2023-07-02,2023-07-02,0 days 00:00:00,4
989.001041750601,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041750680,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041749020,91,2023-07-02,2023-07-03,0 days 22:41:07.940000,14
989.001041746531,91,2023-07-02,2023-07-02,0 days 00:01:59.180000,14
989.001041750076,91,2023-07-02,2023-07-02,0 days 00:00:00,7
989.001041731455,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041727342,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041747057,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041749651,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041731449,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041750192,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041747664,91,2023-07-03,2023-07-03,0 days 01:13:26.720000,14
989.001041751017,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041728302,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041748620,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041747036,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041747013,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041749139,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041747545,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001040932683,402,2023-07-03,2023-07-05,2 days 10:09:40.320000,25
989.001041749668,9C,2023-07-03,2023-07-06,3 days 08:54:01.450000,4
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:43:52.150000,18
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:48:05.720000,4
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:05:07.650000,4
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:05:15.650000,4
989.001041748064,9C,2023-07-03,2023-07-03,0 days 01:37:45.960000,8
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:10:19.460000,6
989.001041727947,9D,2023-07-03,2023-07-03,0 days 00:09:19.700000,4
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041727947,9C,2023-07-03,2023-07-03,0 days 14:31:52.730000,18
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:47:35.250000,12
989.001041728922,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9C,2023-07-03,2023-07-03,0 days 00:28:56.820000,8
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:23:59.770000,10
989.001041728922,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9C,2023-07-03,2023-07-03,0 days 00:05:53.080000,4
989.001041728922,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9C,2023-07-03,2023-07-03,0 days 02:15:56.380000,8
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:08:56.590000,4
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:09:59.210000,6
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:07:12.760000,4
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:12:54.780000,6
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:10:30.910000,6
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:23:10.330000,10
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 01:13:21.560000,28
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:08:48.070000,4
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:05:56.070000,4
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:13:48.600000,6
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041728922,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:08:15.800000,4
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-03,0 days 00:13:10.800000,6
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:05:21.470000,4
989.001041748064,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041748064,9C,2023-07-03,2023-07-04,0 days 21:33:35.410000,14
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:28:52.740000,12
989.001041749682,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041749682,9C,2023-07-03,2023-07-03,0 days 01:57:57.920000,38
989.001041731342,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041731342,9C,2023-07-03,2023-07-03,0 days 00:26:34.350000,6
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 00:05:17.720000,4
989.001041731342,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041731342,9C,2023-07-03,2023-07-03,0 days 09:46:44.600000,6
989.001041750176,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750176,9C,2023-07-03,2023-07-03,0 days 01:22:35.500000,34
989.001041728922,9C,2023-07-03,2023-07-04,0 days 21:23:09.380000,12
989.001041750042,9C,2023-07-03,2023-07-03,0 days 08:57:52.560000,14
989.001041731947,9C,2023-07-03,2023-07-04,1 days 06:07:47.260000,22
989.001041750132,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041731803,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:05:26.690000,4
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:11:24.980000,4
989.001041731342,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041731902,9C,2023-07-03,2023-07-04,0 days 13:11:21.390000,32
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041749682,9D,2023-07-03,2023-07-04,0 days 06:51:17.750000,4
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041747111,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041731342,9C,2023-07-03,2023-07-03,0 days 00:19:18.520000,8
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750506,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041730804,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041727976,9D,2023-07-03,2023-07-04,0 days 05:55:02.770000,8
989.001041750176,9D,2023-07-03,2023-07-04,0 days 06:06:42.830000,4
989.001041750042,9C,2023-07-03,2023-07-03,0 days 00:04:59.140000,4
989.001041730394,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041748168,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041731851,91,2023-07-03,2023-07-03,0 days 00:00:00,7
989.001041750042,9D,2023-07-03,2023-07-03,0 days 00:00:00,2
989.001041750042,9C,2023-07-03,2023-07-04,0 days 06:31:13.940000,22
